cdrRecordType,globalCallID_callManagerId,globalCallID_callId,orignodeId,destnodeId,origlegcallIdentifier,destlegidentifier,orignumberPacketsSent,orignumberOctetsSent,orignumberPacketsReceived,orignumberOctetsReceived,orignumberPacketsLost,destnumberPacketsSent,destnumberOctetsSent,destnumberPacketsReceived,destnumberOctetsReceived,destnumberPacketsLost,origjitter,destjitter,origlatency,destlatency,pkid,origdeviceName,destdeviceName,origvarVQMetrics,destvarVQMetrics,globalCallId_ClusterID,callingPartyNumber,finalCalledPartyNumber,callingPartyNumberPartition,finalCalledPartyNumberPartition
1,2,825292,2,2,34783058,34783059,,,,,,,,,,,,,,,0e1c8aa4-5546-474f-8679-427e1258e2e6,VCSControl_Trunk,VCSControl_Trunk,,,StandAloneCluster,2650,2013,,P_TEL
1,2,825291,2,2,34783056,34783057,,,,,,,,,,,,,,,093b20ad-543a-4db2-b729-eb53ff6dc2c0,VCSControl_Trunk,VCSControl_Trunk,,,StandAloneCluster,2650,2013,,P_TEL
1,2,825290,2,2,34783054,34783055,,,,,,,,,,,,,,,380da230-37d6-4911-9093-23f0aa1826b8,VCSControl_Trunk,VCSControl_Trunk,,,StandAloneCluster,2650,2013,,P_TEL
1,2,825289,2,2,34783052,34783053,,,,,,,,,,,,,,,a555e83f-03b2-4a7b-8ab6-09951fb9a6e6,VCSControl_Trunk,VCSControl_Trunk,,,StandAloneCluster,2650,2013,,P_TEL
1,2,825288,2,2,34783050,34783051,,,,,,,,,,,,,,,77ced6ec-8fc7-4759-bdfe-abb2fe4a02f2,SEPD4ADBDCB5351,VCSControl_Trunk,,,StandAloneCluster,2650,2013,P_TEL,P_TEL
1,1,108304,1,1,17940539,17940540,,,,,,,,,,,,,,,d6cb06f1-1962-44d9-8b7a-e0ad88da597f,VCSControl_Trunk,VCSControl_Trunk,,,StandAloneCluster,2650,2013,,P_TEL
1,1,108303,1,1,17940537,17940538,,,,,,,,,,,,,,,399f02fd-ea38-4e18-b8bb-10cf85d6470e,VCSControl_Trunk,VCSControl_Trunk,,,StandAloneCluster,2650,2013,,P_TEL
1,1,108302,1,1,17940535,17940536,,,,,,,,,,,,,,,72f1abdc-4a50-453a-8762-287d688177af,VCSControl_Trunk,VCSControl_Trunk,,,StandAloneCluster,2650,2013,,P_TEL
1,1,108301,1,1,17940533,17940534,,,,,,,,,,,,,,,a7c8e0c0-5c0a-4580-a60a-6ea229d71afb,VCSControl_Trunk,VCSControl_Trunk,,,StandAloneCluster,2650,2013,,P_TEL
1,1,108305,1,1,17940541,17940544,,,,,,,,,,,,,,,63b31b19-a7fd-4566-be6d-f572fa0acd25,CiscoUM1-VI1,10.20.13.129,,,StandAloneCluster,3391003,9033162290118,P_BUZON,P_TEL
1,1,108309,1,1,17940551,17940552,,,,,,,,,,,,,,,db611b6a-4188-43e0-b76b-45f108735f38,VCSControl_Trunk,VCSControl_Trunk,,,StandAloneCluster,2650,2013,,P_TEL
1,1,108308,1,1,17940549,17940550,,,,,,,,,,,,,,,c104012b-7b9a-45fc-9faf-ae21cf88268f,VCSControl_Trunk,VCSControl_Trunk,,,StandAloneCluster,2650,2013,,P_TEL
1,1,108307,1,1,17940547,17940548,,,,,,,,,,,,,,,c4be0259-01eb-46f5-88e9-6db57ab9ad4d,VCSControl_Trunk,VCSControl_Trunk,,,StandAloneCluster,2650,2013,,P_TEL
1,1,108306,1,1,17940545,17940546,,,,,,,,,,,,,,,9852c1e4-a481-4fab-9dfd-6cf6b2f4d763,VCSControl_Trunk,VCSControl_Trunk,,,StandAloneCluster,2650,2013,,P_TEL
1,2,825298,2,2,34783071,34783072,,,,,,,,,,,,,,,a6cf3682-a85c-4fc0-8b49-22fd52c1ebed,VCSControl_Trunk,VCSControl_Trunk,,,StandAloneCluster,2650,2013,,P_TEL
1,2,825297,2,2,34783069,34783070,,,,,,,,,,,,,,,5c05be78-2330-4a98-9511-ac4e95b35eb6,VCSControl_Trunk,VCSControl_Trunk,,,StandAloneCluster,2650,2013,,P_TEL
1,2,825296,2,2,34783067,34783068,,,,,,,,,,,,,,,3b32f6b7-f541-4d77-83da-8a2dc15d6c3b,VCSControl_Trunk,VCSControl_Trunk,,,StandAloneCluster,2650,2013,,P_TEL
1,2,825295,2,2,34783065,34783066,,,,,,,,,,,,,,,5217185e-9b3e-426f-abec-043ecf044356,VCSControl_Trunk,VCSControl_Trunk,,,StandAloneCluster,2650,2013,,P_TEL
1,2,825294,2,2,34783063,34783064,,,,,,,,,,,,,,,e1f6d8ee-42b5-4b93-9e4e-d850fdd84c57,SEPD4ADBDCB5351,VCSControl_Trunk,,,StandAloneCluster,2650,2013,P_TEL,P_TEL
1,2,825287,2,1,34783046,17940544,,,,,,,,,,,,,,,d5c6475b-83c6-41cd-9e3e-cede54efa54a,10.20.13.129,10.20.13.129,,,StandAloneCluster,3215090247,9033162290118,,P_TEL
1,2,825299,2,0,34783073,34783074,,,,,,,,,,,,,,,5d791c45-4916-4dea-a413-dae120d4469f,SEPD4ADBDCB5351,,,,StandAloneCluster,2650,20013,P_TEL,
1,2,825300,2,0,34783076,34783077,,,,,,,,,,,,,,,e25482b5-3f61-43f8-b2af-c04abf3ceb9c,SEPD4ADBDCB5351,,,,StandAloneCluster,2650,0363,P_TEL,
1,2,825301,2,2,34783079,34783080,,,,,,,,,,,,,,,db887219-4b83-4a02-973f-39a37af0f9cf,SEPD4ADBDCB5351,SEPD4ADBDCB4F9A,,,StandAloneCluster,2650,2651,P_TEL,P_TEL
1,2,825302,2,0,34783081,34783082,,,,,,,,,,,,,,,7630b12b-6c8c-4e00-850c-fd5638867edc,SEPD4ADBDCB5351,,,,StandAloneCluster,2650,+552139870377,P_TEL,
1,2,825305,2,0,34783088,34783089,,,,,,,,,,,,,,,29a02e73-8fcf-4b0a-bc31-18ddf0f90fa1,SEPE8046213BFB0,,,,StandAloneCluster,0372,,P_TEL,
1,2,825313,2,0,34783111,34783112,,,,,,,,,,,,,,,197eae9a-4674-4681-8a16-b2f8b79f7496,SEPE8046213BFB0,,,,StandAloneCluster,0372,03,P_TEL,
1,2,825316,2,2,34783118,34783119,,,,,,,,,,,,,,,54701882-c561-40ea-9bba-486753fb6182,SEPE80462EAB3E6,SEPE8046213BFB0,,,StandAloneCluster,0360,0372,P_TEL,P_TEL
1,1,108310,1,2,17940553,17940554,,,,,,,,,,,,,,,6ed328eb-67d4-4238-abc1-b2834c2f1798,CiscoUM1-VI1,SEPD0C28242C5D6,,,StandAloneCluster,3391003,7380,P_BUZON,P_TEL
1,2,825318,2,0,34783128,34783129,,,,,,,,,,,,,,,22790f94-6a9d-4838-aeef-e0de643a1b5d,SEP700B4F90DF65,,,,StandAloneCluster,0366,2653,P_TEL,P_TEL
1,2,825319,2,0,34783130,34783131,,,,,,,,,,,,,,,a215ab9c-0fbd-4494-b674-857af98df9ea,SEP700B4F90DF65,,,,StandAloneCluster,0366,2653,P_TEL,P_TEL
1,2,825320,2,0,34783132,34783133,,,,,,,,,,,,,,,d8dd02d9-e577-43d2-90f5-6952d3a94f65,SEP700B4F90DF65,,,,StandAloneCluster,0366,2652,P_TEL,P_TEL
1,2,825321,2,0,34783134,34783135,,,,,,,,,,,,,,,28cc19e2-c35c-4847-b25a-a6a3264160a0,SEP700B4F90DF65,,,,StandAloneCluster,0366,2652,P_TEL,P_TEL
1,2,825322,2,2,34783136,34783137,,,,,,,,,,,,,,,9cb9cc63-bf83-41ee-a703-05de6e98d4f0,SEP700B4F90DF65,SEPD4ADBDCB5351,,,StandAloneCluster,0366,2650,P_TEL,P_TEL
1,2,825323,2,2,34783138,34783139,,,,,,,,,,,,,,,0609f09c-f376-41ae-af97-a18161914188,SEP700B4F90DF65,SEPD4ADBDCB5351,,,StandAloneCluster,0366,2650,P_TEL,P_TEL
1,2,825324,2,0,34783140,34783141,,,,,,,,,,,,,,,4241b744-b385-42e0-976c-5905f7ed3030,SEP700B4F90DF65,,,,StandAloneCluster,0366,2653,P_TEL,P_TEL
1,2,825331,2,0,34783150,34783151,,,,,,,,,,,,,,,8074d854-a089-48aa-ad10-b7169b4d2fb8,SEPE8046213BFB0,,,,StandAloneCluster,0372,,P_TEL,
1,2,825336,2,2,34783169,34783170,,,,,,,,,,,,,,,fe1a5ea7-cb09-4aef-911b-c28631e9e787,SEPE80462EAB3E6,10.2.30.37,,,StandAloneCluster,0360,9982296211,P_TEL,P_MOV_Rio
1,1,108311,1,1,17940557,17940560,,,,,,,,,,,,,,,77eb72c0-3606-4a2f-8f7e-4bf12d6bb176,CiscoUM1-VI1,10.20.13.129,,,StandAloneCluster,3391003,9033162290118,P_BUZON,P_TEL
1,2,825341,2,2,34783182,34783183,,,,,,,,,,,,,,,911358bb-40dc-4452-a2e9-f345200c5873,SEP00260B5C2E86,10.2.30.113,,,StandAloneCluster,4154,904120321983,P_TEL,P_MOV_Caracas
1,2,825342,2,2,34783184,34783185,,,,,,,,,,,,,,,471e12b6-7046-4fd2-b591-6336324558e3,SEP00260B5C2E86,10.2.30.113,,,StandAloneCluster,4154,904120321983,P_TEL,P_MOV_Caracas
1,1,108312,1,2,17940561,17940562,,,,,,,,,,,,,,,7dd31f5a-118b-4e9f-b294-d5fc3e58df43,CiscoUM1-VI1,SEP00270DC02424,,,StandAloneCluster,3391003,6570,P_BUZON,P_TEL
1,2,825344,2,2,34783194,34783195,,,,,,,,,,,,,,,5f22554f-d64a-4640-90b3-574327a55aa0,SEP00270DC02424,SEPD0C28243D27B,,,StandAloneCluster,6570,6567,P_TEL,P_TEL
1,2,825347,2,0,34783206,34783207,,,,,,,,,,,,,,,0c6d8825-e113-4325-b959-2208d7670556,SEPE80462EAB3E6,,,,StandAloneCluster,0360,,P_TEL,
1,2,825351,2,0,34783214,34783215,,,,,,,,,,,,,,,cfa7534b-18ab-4523-8fa6-6bb2814fe18b,BOTCTOSHIO,,,,StandAloneCluster,3373,335903185994036648,P_TEL,
1,2,825353,2,0,34783218,34783219,,,,,,,,,,,,,,,7ab60d42-906c-4484-a476-327de7f1873f,SEP00260B5C2E86,,,,StandAloneCluster,4154,,P_TEL,
1,2,825359,2,1,34783247,17940568,,,,,,,,,,,,,,,a3c98fc9-ee0a-4599-983b-12642566e8ec,10.20.13.129,10.20.13.129,,,StandAloneCluster,17945213,9033162290118,,P_TEL
1,1,108313,1,1,17940565,17940568,,,,,,,,,,,,,,,195bcc5f-83c3-4988-bab8-0a3d6a580e42,CiscoUM1-VI1,10.20.13.129,,,StandAloneCluster,3391003,9033162290118,P_BUZON,P_TEL
1,2,825361,2,2,34783254,34783255,,,,,,,,,,,,,,,4eb49335-8f1b-47f8-92d9-1f9512529e18,CSFlantonio,10.2.30.37,,,StandAloneCluster,0380,9969997340,P_TEL,P_MOV_Rio
1,2,825362,2,2,34783256,34783257,,,,,,,,,,,,,,,c2cf0861-64df-4420-aa84-8be13bba9b97,CSFlantonio,10.2.30.37,,,StandAloneCluster,0380,9997863680,P_TEL,P_MOV_Rio
1,1,108314,1,0,17940570,17940571,,,,,,,,,,,,,,,021a3a1c-5d63-477a-8a19-1a621782d31a,10.2.23.30,,,,StandAloneCluster,5015092515,6595,,
1,2,825366,2,0,34783264,34783265,,,,,,,,,,,,,,,48b669da-6c90-40ee-9af0-794f826b1f4d,10.2.23.30,,,,StandAloneCluster,5015092515,6595,,
1,2,825367,2,0,34783268,34783269,,,,,,,,,,,,,,,a2824723-21a6-4ad6-bf53-5363af49eef6,10.2.23.30,,,,StandAloneCluster,5015092515,6595,,
1,2,825368,2,2,34783272,34783273,,,,,,,,,,,,,,,f9615290-2aaa-41ac-b8e1-5ef958827372,SEPE80462EA7331,SEP700B4F90DFB8,,,StandAloneCluster,3313,3374,P_TEL,P_TEL
1,2,825369,2,0,34783274,34783275,,,,,,,,,,,,,,,3480027d-07b0-43a5-95cf-c686b0ab8adc,10.2.23.30,,,,StandAloneCluster,5015092515,6595,,
1,1,108315,1,0,17940574,17940575,,,,,,,,,,,,,,,0a8f280c-5ba3-48d6-b7ed-3538c7126d65,10.2.23.30,,,,StandAloneCluster,5015092515,6595,,
1,1,108316,1,0,17940578,17940579,,,,,,,,,,,,,,,e34ee22e-6733-452c-b9db-d846f437302b,10.2.23.30,,,,StandAloneCluster,5015092515,6595,,
1,1,108317,1,1,17940582,17940585,,,,,,,,,,,,,,,958b2fbe-529d-4c2d-a3b3-4c39ed62e5bb,CiscoUM1-VI1,10.20.13.129,,,StandAloneCluster,3391003,9033162290118,P_BUZON,P_TEL
1,1,108318,1,1,17940586,17940589,,,,,,,,,,,,,,,ea03a259-a795-4fd7-a52c-2b464f3e0a07,CiscoUM1-VI1,10.20.13.129,,,StandAloneCluster,3391003,9033162290118,P_BUZON,P_TEL
1,2,825378,2,2,34783308,34783309,,,,,,,,,,,,,,,76dd8a3c-a1d2-4f66-aab9-8d76d5fb702c,SEP204C9ED710B8,10.2.30.37,,,StandAloneCluster,0375,90311139580325,P_TEL,P_LD_Rio
1,2,825379,2,0,34783311,34783312,,,,,,,,,,,,,,,017f9eb0-2d91-429d-8c27-d746a6d12f2f,SEPE80462EAB3E6,,,,StandAloneCluster,0360,#,P_TEL,
1,2,825389,2,0,34783334,34783335,,,,,,,,,,,,,,,27dffcae-ba5f-439e-8718-fb5bcb44c0ac,SEP0024C4449AB2,,,,StandAloneCluster,5304,,P_TEL,
1,2,825390,2,0,34783336,34783337,,,,,,,,,,,,,,,dbf87855-6e3d-40b2-a366-f005798a20ba,SEP00215504C681,,,,StandAloneCluster,0525,,P_TEL,
1,2,825395,2,2,34783345,34783346,,,,,,,,,,,,,,,65c82231-ac78-4ba8-a5b6-5443b26e02d8,BOTCTOSHIO,SEPE8046213C81E,,,StandAloneCluster,3373,3377,P_TEL,P_TEL
1,2,825398,2,2,34783349,34783350,,,,,,,,,,,,,,,b6881683-06b2-4f96-be43-aec4d0239ab7,SEPE80462EA7331,SEPE8046213C81E,,,StandAloneCluster,3313,3377,P_TEL,P_TEL
1,2,825405,2,0,34783362,34783363,,,,,,,,,,,,,,,42a9df6a-22cd-4652-ade7-b93f388f03a1,SEPE80462EA7331,,,,StandAloneCluster,3313,,P_TEL,
1,2,825418,2,0,34783392,34783393,,,,,,,,,,,,,,,14cd41f3-a203-4a17-a57f-40156116a164,SEPE80462EA7331,,,,StandAloneCluster,3313,,P_TEL,
1,2,825422,2,0,34783397,34783398,,,,,,,,,,,,,,,22715766-0f4a-4653-b3cd-5ffe6023a286,SEP204C9ED710B8,,,,StandAloneCluster,0375,,P_TEL,
1,2,825424,2,0,34783401,34783402,,,,,,,,,,,,,,,50ae83bc-12fd-4783-a8f2-f28e35443fed,SEP204C9ED710B8,,,,StandAloneCluster,0375,,P_TEL,
1,2,825428,2,0,34783407,34783408,,,,,,,,,,,,,,,ab8391db-2afc-4c63-90a9-07588d6a5883,SEPA0554F8C34BE,,,,StandAloneCluster,0364,,P_TEL,
1,2,825429,2,0,34783409,34783410,,,,,,,,,,,,,,,69dac8b2-9c53-4cb3-9e2e-8c0b9c1f1d5a,SEPA0554F8C34BE,,,,StandAloneCluster,0364,,P_TEL,
1,2,825438,2,0,34783420,34783421,,,,,,,,,,,,,,,8fcd90e9-5e07-468a-910a-bd81e7027167,SEPE8046213BFB0,,,,StandAloneCluster,0372,,P_TEL,
1,2,825439,2,0,34783422,34783423,,,,,,,,,,,,,,,d877467c-9f45-4b9b-a021-7aeeece43c1f,SEPE8046213BFB0,,,,StandAloneCluster,0372,,P_TEL,
1,2,825440,2,0,34783424,34783425,,,,,,,,,,,,,,,89fca765-7c7f-467b-b61e-c4aa31bf1ced,SEPE8046213BFB0,,,,StandAloneCluster,0372,,P_TEL,
1,2,825442,2,2,34783427,34783428,,,,,,,,,,,,,,,fa8e51a5-7173-4b4b-b546-0fcd520eb673,SEP700B4F90DF65,SEP2C5741F94062,,,StandAloneCluster,0366,3324,P_TEL,P_TEL
1,2,825443,2,2,34783429,34783430,,,,,,,,,,,,,,,b82c931a-4bc4-42f3-b102-391e86404765,SEP700B4F90DF65,SEP2C5741F94062,,,StandAloneCluster,0366,3324,P_TEL,P_TEL
1,2,825451,2,0,34783449,34783450,,,,,,,,,,,,,,,40505836-90d4-4e1b-aab9-95f1323ea5a4,SEPE8046213BFB0,,,,StandAloneCluster,0372,,P_TEL,
1,2,825454,2,0,34783456,34783457,,,,,,,,,,,,,,,7991b989-0da5-48e8-b8bb-1b3630e90f15,SEPE8046213BFB0,,,,StandAloneCluster,0372,,P_TEL,
1,2,825455,2,2,34783458,34783459,,,,,,,,,,,,,,,92930507-4bb5-4cfd-a937-84d2cd72a2fb,SEPE80462EAB3E6,SEPE8046213BFB0,,,StandAloneCluster,0360,0372,P_TEL,P_TEL
1,2,825464,2,0,34783475,34783476,,,,,,,,,,,,,,,7088e7ca-359b-4108-9b59-43422f16a687,SEPE8046213BFB0,,,,StandAloneCluster,0372,,P_TEL,
1,2,825470,2,2,34783487,34783488,,,,,,,,,,,,,,,24df5a8b-fbeb-4166-a23e-f25d1282461e,SEPE80462EAB3E6,SEPE8046213BFB0,,,StandAloneCluster,0360,0372,P_TEL,P_TEL
1,1,108319,1,2,17940590,17940591,,,,,,,,,,,,,,,9a4d12c5-bc8c-4028-9e60-769022631a1a,CiscoUM1-VI1,SEP00270DC02424,,,StandAloneCluster,3391003,6570,P_BUZON,P_TEL
1,2,825475,2,2,34783505,34783506,,,,,,,,,,,,,,,fee7e0be-e7aa-459a-8c72-0d33defe17fc,SEPE80462EA7331,SEP700B4F90DFB8,,,StandAloneCluster,3313,3374,P_TEL,P_TEL
1,2,825478,2,0,34783511,34783512,,,,,,,,,,,,,,,43f6ef3b-e592-4d21-812b-104b0d06749e,SEPE8046213C81E,,,,StandAloneCluster,3377,,P_TEL,
1,2,825479,2,2,34783514,34783515,,,,,,,,,,,,,,,be5ce342-671d-4a3e-8592-5390a94bede0,SEPE80462EAB3E6,10.2.30.36,,,StandAloneCluster,0360,990096125,P_TEL,P_LOCAL_Rio
1,1,108320,1,2,17940593,17940594,,,,,,,,,,,,,,,90992ec1-859e-47e8-a5fe-74cc827a33e0,CiscoUM1-VI1,SEP00270DC02424,,,StandAloneCluster,3391003,6570,P_BUZON,P_TEL
1,1,108321,1,2,17940597,17940598,,,,,,,,,,,,,,,6bdbec74-3b36-4216-aab3-5e2a683789a8,CiscoUM1-VI2,SEP00260B5D82CF,,,StandAloneCluster,3391004,8485,P_BUZON,P_TEL
1,2,825493,2,2,34783560,34783561,,,,,,,,,,,,,,,c7c5dc42-3c28-4dbb-a7b2-54fa95a73a2f,10.2.23.30,SEPB8621F6CE034,,,StandAloneCluster,5615938068,0519,,P_TEL
1,2,825498,2,0,34783584,34783585,,,,,,,,,,,,,,,ac1511ac-8fb3-4dd8-95dc-8b9ba55c8691,SEPE80462EAB3E6,,,,StandAloneCluster,0360,,P_TEL,
1,2,825499,2,0,34783586,34783587,,,,,,,,,,,,,,,b17a4984-b4d9-4854-a8e5-7ffb4441a379,SEPE80462EAB3E6,,,,StandAloneCluster,0360,,P_TEL,
1,2,825500,2,0,34783588,34783589,,,,,,,,,,,,,,,8c4e9c0b-75c0-4c76-9871-f1316ab04d46,SEPE80462EAB3E6,,,,StandAloneCluster,0360,,P_TEL,
1,2,825506,2,2,34783608,34783609,,,,,,,,,,,,,,,900244c7-24da-4409-b21d-934deb4f62c6,SEPE80462EA7331,SEP700B4F90DFB8,,,StandAloneCluster,3313,3374,P_TEL,P_TEL
1,2,825508,2,2,34783612,34783613,,,,,,,,,,,,,,,620e4db9-cac4-4e47-a2f4-0ca83024e1ea,SEPE80462EA7331,SEP700B4F90DFB8,,,StandAloneCluster,3313,3374,P_TEL,P_TEL
1,2,825513,2,2,34783628,34783629,,,,,,,,,,,,,,,11057ab6-b4de-4147-892f-56468dc0438a,SEP700B4F90DF65,SEP700B4F90DFB8,,,StandAloneCluster,0366,3374,P_TEL,P_TEL
1,2,825527,2,2,34783693,34783694,,,,,,,,,,,,,,,20877bfd-be0f-47bf-adc4-0b53e9ecae7d,SEP002290B9AA04,10.2.30.65,,,StandAloneCluster,6541,92155388552,P_TEL,P_LOCAL_Bermuda
1,2,825536,2,2,34783717,34783721,,,,,,,,,,,,,,,a71c7e83-1937-426f-a849-85c0f2e01a5e,CSFsoutec,CSFgnnoc3,,,StandAloneCluster,2900,2024,P_TEL,P_TEL
1,2,825537,2,0,34783723,34783724,,,,,,,,,,,,,,,578fe423-efa0-4b6c-896a-f895793910df,10.2.23.30,,,,StandAloneCluster,5612030819,6583,,
1,1,108322,1,0,17940602,17940603,,,,,,,,,,,,,,,6c19e375-7d2e-445e-ad2c-c0d49c28e188,10.2.23.30,,,,StandAloneCluster,5612030819,6583,,
1,2,825540,2,2,34783731,34783732,,,,,,,,,,,,,,,8c9cd0b0-6b6c-4dc6-abe6-8b0182056ded,SEPE80462EA7331,SEPE8046213C81E,,,StandAloneCluster,3313,3377,P_TEL,P_TEL
1,2,825544,2,0,34783741,34783742,,,,,,,,,,,,,,,89245352-21ae-424e-bf90-8ea75d39f074,CSFsoutec,,,,StandAloneCluster,2900,9011541139879108,P_TEL,
1,2,825545,2,0,34783744,34783745,,,,,,,,,,,,,,,15ea4035-cf3b-42ab-bb32-795c1da593fb,CSFsoutec,,,,StandAloneCluster,2900,9011541139879108,P_TEL,
1,2,825551,2,2,34783769,34783770,,,,,,,,,,,,,,,c4dfae37-1bd1-43ab-a2f9-442b7eb73306,SEPE80462EA7331,SEP700B4F90DFB8,,,StandAloneCluster,3313,3374,P_TEL,P_TEL
1,2,825556,2,0,34783786,34783787,,,,,,,,,,,,,,,79a1e354-ad56-41a4-b12f-251d8d373044,SEP00270DC02424,,,,StandAloneCluster,6570,,P_TEL,
1,2,825566,2,2,34783835,34783836,,,,,,,,,,,,,,,8c9219cd-a102-4dcc-9f1a-f6de49a82b88,SEPE8046213C81E,SEPE80462EA7331,,,StandAloneCluster,3377,3313,P_TEL,P_TEL
1,2,825567,2,2,34783837,34783838,,,,,,,,,,,,,,,533a1436-4100-4b6c-b07b-dffe2ff09f35,CSFsoutec,10.2.30.36,,,StandAloneCluster,2900,903128381234,P_TEL,P_TEL
1,2,825578,2,2,34783878,34783879,,,,,,,,,,,,,,,fb6accea-aa39-4223-93a2-70b5cff0c4a2,CSFsoutec,10.2.30.36,,,StandAloneCluster,2900,903128381234,P_TEL,P_TEL
1,1,108330,1,0,17940641,17940642,,,,,,,,,,,,,,,7504ca80-3302-4972-b244-b5fca7316b9b,CiscoUM1-VI1,,,,StandAloneCluster,3391003,845,P_BUZON,
1,2,825583,2,2,34783896,34783897,,,,,,,,,,,,,,,62b62518-dc7f-42df-a33a-a927f8ae7ee4,SEP0024C4449AB2,SEP002290BA091C,,,StandAloneCluster,5304,5300,P_TEL,P_TEL
1,2,825585,2,2,34783901,34783902,,,,,,,,,,,,,,,82f52488-c435-4fb2-8729-e6efaa6e2798,SEPE80462EAB3E6,10.2.30.37,,,StandAloneCluster,0360,9965092776,P_TEL,P_MOV_Rio
1,2,825586,2,2,34783903,34783904,,,,,,,,,,,,,,,1d86b938-0b6b-4159-8e66-8f5b1c3d3b71,SEPE80462EAB3E6,10.2.30.37,,,StandAloneCluster,0360,9965092776,P_TEL,P_MOV_Rio
1,2,825587,2,2,34783905,34783906,,,,,,,,,,,,,,,9b86af46-a377-44a0-8cbf-418546980efd,SEP700B4F90DFB8,SEPE80462EA7331,,,StandAloneCluster,3374,3313,P_TEL,P_TEL
1,2,825589,2,0,34783910,34783911,,,,,,,,,,,,,,,ca2e141a-d58e-4c33-8576-59c4db8bb567,SEP00270DC02424,,,,StandAloneCluster,6570,,P_TEL,
1,2,825590,2,2,34783912,34783913,,,,,,,,,,,,,,,6f6dc7d7-5985-4569-a8cc-0b45de09e733,SEPE80462EAB3E6,10.2.30.37,,,StandAloneCluster,0360,9965092776,P_TEL,P_MOV_Rio
1,1,108331,1,2,17940644,17940645,,,,,,,,,,,,,,,1095435d-e89a-4249-bdba-013393f7a551,CiscoUM1-VI1,SEPB8621F6DE710,,,StandAloneCluster,3391003,6551,P_BUZON,P_TEL
1,2,825594,2,0,34783926,34783927,,,,,,,,,,,,,,,45234ed3-d031-4cab-bd21-2caab26021dd,SEP204C9ED710B8,,,,StandAloneCluster,0375,03,P_TEL,
1,2,825595,2,0,34783929,34783930,,,,,,,,,,,,,,,c99699f7-7e9a-4603-9e2c-840efd36a918,SEP204C9ED710B8,,,,StandAloneCluster,0375,,P_TEL,
1,2,825593,2,2,34783924,34783925,,,,,,,,,,,,,,,05ffef2b-55e1-4ae3-9541-cc49e10fc42d,CSFsoutec,10.2.30.36,,,StandAloneCluster,2900,903128381234,P_TEL,P_TEL
1,2,825596,2,2,34783931,34783932,,,,,,,,,,,,,,,405678d7-490e-4956-acb3-493db8ce81cc,SEP204C9ED710B8,SEP700B4F90DF36,,,StandAloneCluster,0375,0362,P_TEL,P_TEL
1,2,825597,2,2,34783934,34783935,,,,,,,,,,,,,,,c225574d-e3df-4072-b513-619721dcb37d,SEP204C9ED710B8,SEP700B4F90DF36,,,StandAloneCluster,0375,0362,P_TEL,P_TEL
1,2,825598,2,0,34783937,34783938,,,,,,,,,,,,,,,f5fe760a-51ee-498c-94ac-318a3238eff9,SEP204C9ED710B8,,,,StandAloneCluster,0375,036,P_TEL,
1,2,825599,2,2,34783940,34783941,,,,,,,,,,,,,,,84dfa2bc-72cb-45c1-b206-2227c0a3d8d7,SEP204C9ED710B8,SEP700B4F90DF36,,,StandAloneCluster,0375,0362,P_TEL,P_TEL
1,2,825600,2,0,34783943,34783944,,,,,,,,,,,,,,,2b596827-e407-42f4-b0e9-3207d9fd1e35,SEP204C9ED710B8,,,,StandAloneCluster,0375,,P_TEL,
1,2,825601,2,0,34783945,34783946,,,,,,,,,,,,,,,151aba79-cfd7-4893-bc18-119534a92901,SEP204C9ED710B8,,,,StandAloneCluster,0375,036,P_TEL,
1,2,825603,2,2,34783953,34783954,,,,,,,,,,,,,,,575241c3-619b-4117-af38-fe04f0fb6138,CSFsoutec,10.2.30.36,,,StandAloneCluster,2900,903128381234,P_TEL,P_TEL
1,2,825605,2,2,34783959,34783960,,,,,,,,,,,,,,,048ead49-1bbb-483f-aa8c-1708c2aaf49d,SEPE80462EAB3E6,SEPE8046213BFB0,,,StandAloneCluster,0360,0372,P_TEL,P_TEL
1,2,825618,2,2,34783987,34783988,,,,,,,,,,,,,,,53d190d5-0ce9-4f1d-8ca3-ac30c6132ba3,10.2.30.37,SEPE80462EAB3E6,,,StandAloneCluster,,0360,,P_TEL
1,2,825622,2,0,34783995,34783996,,,,,,,,,,,,,,,a98b0b8b-9280-4f3a-a150-5c8bb749517a,SEPE80462EAB3E6,,,,StandAloneCluster,0360,,P_TEL,
1,2,825623,2,2,34783997,34783998,,,,,,,,,,,,,,,bdabd057-caa9-41ef-bb1c-4135fe40e289,10.2.30.37,SEPE80462EAB3E6,,,StandAloneCluster,21982296211,0360,,P_TEL
1,2,825626,2,2,34784003,34784004,,,,,,,,,,,,,,,bd554894-7b79-45d4-9c8d-9705bcba364e,SEPB4A8B94D6A44,10.2.30.37,,,StandAloneCluster,0328,9953645730,P_TEL,P_MOV_Rio
1,2,825631,2,2,34784013,34784014,,,,,,,,,,,,,,,f024074f-59db-4cf4-9e8a-27049f39e26e,SEP700B4F90DF65,SEP2C5741F94082,,,StandAloneCluster,0366,3325,P_TEL,P_TEL
1,1,108332,1,2,17940647,17940650,,,,,,,,,,,,,,,7950fc96-d311-4997-a367-30a65c87d7b3,CiscoUM1-VI1,10.2.23.30,,,StandAloneCluster,3391003,915614050003,P_BUZON,P_LD_Miami
